145,28,-1.009,4.9974,0.5024,0,0,0,-0.0096,1.4086,collision,0.1119,2.0039
146,6,-1.9208,0.4094,0.5027,0,0,0,-0.0041,1.7493,landed,0.3524,1.9951
147,12,-1.713,1.4289,0.4941,0,0,0,-0.0041,1.2362,collision,0.1954,1.9902
148,14,-1.6492,2.057,0.4982,0,0,0,-0.0048,1.2326,collision,0.1795,2.0026
149,8,-1.4308,2.9052,0.497,0,0,0,-0.0139,1.4704,collision,0.3183,1.9699
150,8,-1.9644,0.6033,0.4935,0,0,0,0.0001,1.3354,collision,0.2747,1.9984
151,16,-1.3864,2.9199,0.5015,0,0,0,-0.0122,1.2569,collision,0.1609,1.9744
152,31,1.9209,8.0039,0.5018,0,0,1,-0.0119,1.4763,collision,0.1942,2.4017
153,27,-0.7422,6.1622,0.5001,0,0,0,-0.0087,1.4585,collision,0.1336,1.9827
154,36,-0.9598,5.2446,0.5009,0,0,0,-0.0093,1.4026,collision,0.0926,1.9834
155,13,-1.9568,0.808,0.4981,0,0,0,0.0004,1.2268,collision,0.1848,2.0082
156,5,-1.9563,0.207,0.4904,0,0,0,-0.0008,1.7381,collision,0.4124,2.0009
157,15,-2.0318,0.7395,0.5028,0,0,0,-0.0021,1.2427,landed,0.1558,1.9913
158,17,-0.9387,5.3129,0.4974,0,0,0,-0.0106,1.4503,collision,0.1834,2.0079
159,8,-1.6551,1.5405,0.4949,0,0,0,-0.0052,1.5564,collision,0.2904,1.988
160,7,-1.6357,1.9687,0.4952,0,0,0,-0.008,1.7311,collision,0.3442,1.9993
161,13,-1.7059,1.5655,0.4988,0,0,0,-0.0072,1.3545,collision,0.1821,1.9959
162,16,-1.789,2.1134,0.4961,0,0,0,-0.0011,1.3206,collision,0.1685,2.0091
163,21,-1.113,4.4479,0.501,0,0,0,-0.0116,1.3834,collision,0.1387,1.9749
164,14,-1.0637,4.5264,0.4969,0,0,0,-0.0114,1.4865,collision,0.2116,1.9935
165,18,-1.4386,2.8443,0.5024,0,0,0,-0.011,1.3134,collision,0.1432,1.981
166,26,-0.8459,5.6829,0.4992,0,0,0,-0.0094,1.383,collision,0.1321,1.9981
167,26,-0.9982,4.9371,0.5003,0,0,0,-0.0102,1.3704,collision,0.1223,1.9991
168,20,1.9623,8.1902,0.5023,0,0,1,-0.0161,1.5526,collision,0.3021,2.422
169,24,2.0023,8.5421,0.5017,0,0,1,-0.0176,1.2655,collision,0.2501,2.3961
170,21,-0.9424,5.251,0.5004,0,0,0,-0.0114,1.4005,collision,0.1482,1.984
171,20,-0.9316,5.2736,0.5002,0,0,0,-0.0112,1.4863,collision,0.152,1.9883
172,12,-1.7973,0.9632,0.4971,0,0,0,-0.0016,1.3513,collision,0.1903,2.0002
173,9,-1.6125,1.9439,0.4968,0,0,0,-0.0069,1.3909,collision,0.2695,1.9934
174,32,-0.8096,6.2616,0.4984,0,0,0,-0.0071,1.3412,collision,0.1046,1.9926
175,20,-0.9545,5.3662,0.4996,0,0,0,-0.0109,1.4298,collision,0.1609,1.9862
176,20,-1.2501,3.9835,0.5016,0,0,0,-0.0094,1.3897,collision,0.1439,1.969
177,19,-1.4259,3.2569,0.4995,0,0,0,-0.0059,1.2988,collision,0.1437,1.9883
178,11,-1.3197,3.2286,0.4982,0,0,0,-0.0122,1.605,collision,0.2442,1.9833
179,4,-1.7504,1.339,0.4928,0,0,0,-0.0076,1.8613,collision,0.5609,1.9944
180,11,-1.6919,1.5496,0.4941,0,0,0,-0.0036,1.3117,collision,0.2137,1.9888
181,12,-1.484,2.6502,0.4961,0,0,0,-0.0079,1.283,collision,0.2148,1.9962
182,13,-1.8589,0.7859,0.498,0,0,0,-0.0054,1.3438,collision,0.1805,1.9847
183,26,-1.1314,4.3765,0.5015,0,0,0,-0.0096,1.1685,collision,0.1149,1.9952
184,31,-1.0032,4.9104,0.4991,0,0,0,-0.0058,1.169,collision,0.1001,1.9888
185,18,-0.933,5.2538,0.5,0,0,0,-0.0127,1.3318,collision,0.1766,1.9775
186,19,-1.1963,3.871,0.4974,0,0,0,-0.0063,1.3264,collision,0.154,2.0022
187,7,-1.838,0.8015,0.4938,0,0,0,-0.0018,1.3011,collision,0.3135,2.0063
188,22,-1.0978,4.5307,0.4999,0,0,0,-0.0092,1.2491,collision,0.1353,1.9885
189,28,-0.883,5.5709,0.5,0,0,0,-0.0093,1.4216,collision,0.1119,1.9977
190,5,-2.0978,0,0.4974,0,0,0,0.0033,1.0052,out,0.4209,1.9889
191,21,1.8268,7.1262,0.4991,0,0,1,-0.0107,1.4166,collision,0.2796,2.3962
192,24,-1.5324,2.3261,0.501,0,0,0,-0.0072,1.231,collision,0.1105,1.9881
193,15,-0.943,5.2655,0.5018,0,0,0,-0.0159,1.3895,collision,0.204,1.9816
194,16,-0.9227,5.2629,0.5026,0,0,0,-0.0143,1.4388,collision,0.192,1.9726
195,7,-1.7865,1.0244,0.4967,0,0,0,-0.0062,1.5134,collision,0.3198,1.9897
196,13,-1.0646,4.7373,0.4974,0,0,0,-0.012,1.4197,collision,0.2273,1.9998
197,9,-1.6797,1.5227,0.5043,0,0,0,-0.0078,1.3826,landed,0.2557,1.9924
198,21,-1.1979,4.0603,0.5002,0,0,0,-0.0081,1.3697,collision,0.1361,1.9836
199,18,-1.2765,3.6529,0.501,0,0,0,-0.0096,1.4109,collision,0.1531,1.9872
200,28,1.8245,8.1332,0.4989,0,0,1,-0.0095,1.4664,collision,0.2167,2.4216
201,14,-1.2587,3.7119,0.5009,0,0,0,-0.0118,1.2617,collision,0.1924,1.9952
202,25,-1.0646,4.5095,0.5016,0,0,0,-0.0079,1.311,landed,0.1187,1.9807
203,14,-2.0547,0.7481,0.4949,0,0,0,0.0005,1.3205,collision,0.1722,1.9892
204,17,-0.9087,5.3018,0.4993,0,0,0,-0.0141,1.3443,collision,0.1816,1.9749
205,16,-1.0278,4.8139,0.5031,0,0,0,-0.0133,1.4371,landed,0.1866,1.9811
206,21,-0.8225,5.9066,0.5004,0,0,0,-0.0124,1.464,collision,0.1526,1.9993
207,28,2.2794,10.0679,0.4996,0,0,1,-0.014,1.452,collision,0.2295,2.3972
208,49,-0.9966,5.2511,0.4998,0,0,0,-0.0059,1.2954,landed,0.0704,1.9809
209,26,-0.8603,5.257,0.5,0,0,0,-0.0095,1.2789,collision,0.1229,1.9708
210,15,-0.922,5.2642,0.5021,0,0,0,-0.0174,1.3847,collision,0.2041,1.9718
211,8,-1.7313,1.3434,0.5039,0,0,0,-0.0085,1.2276,landed,0.2793,1.9835
212,21,-0.9736,5.2721,0.4985,0,0,0,-0.0085,1.4174,collision,0.1477,2.0014
213,11,-1.4768,2.6736,0.4996,0,0,0,-0.0118,1.2633,collision,0.2304,1.9864
214,25,-0.9728,5.2608,0.4996,0,0,0,-0.0097,1.1482,collision,0.1215,1.9755
215,10,-1.5704,1.98,0.4951,0,0,0,-0.0066,1.2502,collision,0.2449,1.9842
216,14,-1.5806,2.2753,0.4989,0,0,0,-0.0065,1.2079,collision,0.1744,1.9769
217,37,1.8307,7.4685,0.4988,0,0,1,-0.0077,1.2673,collision,0.1672,2.3931
218,9,-1.5952,1.8255,0.5043,0,0,0,-0.0121,1.7014,landed,0.2658,1.9872
219,29,1.9509,7.959,0.5017,0,0,1,-0.0113,1.3842,collision,0.2128,2.3929
220,10,-2.0062,0.4367,0.4955,0,0,0,-0.0037,1.5499,collision,0.2363,1.9912
221,36,2.5455,11.3823,0.5017,0,0,1,-0.0119,1.3698,collision,0.1841,2.4003
222,27,-1.3723,3.165,0.4986,0,0,0,-0.0064,1.3391,collision,0.1145,1.9862
223,30,2.0902,8.9094,0.5,0,0,1,-0.0132,1.3121,collision,0.2053,2.3896
224,15,-1.4029,3.1018,0.5038,0,0,0,-0.0117,1.3133,landed,0.1773,1.9862
225,18,-1.4467,2.6594,0.4971,0,0,0,-0.0063,1.3559,collision,0.1419,1.9997
226,15,-0.9611,5.2597,0.5025,0,0,0,-0.0142,1.3772,collision,0.2029,1.9805
227,24,-0.6127,6.9877,0.4995,0,0,0,-0.0135,1.399,collision,0.1432,1.9955
228,4,-1.8118,0.9962,0.4888,0,0,0,-0.0046,1.7954,collision,0.5468,1.9944
229,18,-1.0924,4.6133,0.5016,0,0,0,-0.0147,1.2332,collision,0.159,1.9712
230,22,-0.962,5.2617,0.5003,0,0,0,-0.0105,1.2972,collision,0.1567,1.9729
231,20,-1.1448,4.4594,0.5028,0,0,0,-0.0089,1.259,collision,0.1419,1.9959
232,21,-1.1583,4.1386,0.501,0,0,0,-0.0091,1.2474,collision,0.1385,1.9988
233,5,-2.121,0,0.4913,0,0,0,0.0044,1.4666,out,0.4235,2.0108
234,11,-0.9186,5.2617,0.4989,0,0,0,-0.0167,1.6248,collision,0.2832,1.9973
235,11,-1.3466,3.2777,0.5009,0,0,0,-0.0126,1.2327,collision,0.2405,2.0002
236,17,-0.9469,5.2401,0.4998,0,0,0,-0.0092,1.4099,collision,0.1787,1.9821
237,18,-0.8866,5.4242,0.5004,0,0,0,-0.0127,1.4007,collision,0.1824,1.9864
238,19,-0.8752,5.4352,0.4994,0,0,0,-0.0106,1.2836,collision,0.1637,1.9772
239,6,-1.9624,0.1978,0.4933,0,0,0,-0.0027,1.5075,collision,0.3527,1.9885
240,16,-1.5666,2.4334,0.4993,0,0,0,-0.0052,1.2898,collision,0.1609,2.0002
241,16,-1.0529,4.7218,0.4982,0,0,0,-0.0111,1.288,collision,0.1874,2.0035
242,12,-1.4566,2.6874,0.4978,0,0,0,-0.0082,1.5199,collision,0.2167,2.0044
243,20,-0.8681,5.7172,0.4998,0,0,0,-0.0103,1.3188,collision,0.1646,1.9727
244,15,-0.9167,5.2569,0.5027,0,0,0,-0.0163,1.4925,collision,0.2093,1.9882
245,17,-0.9097,5.3929,0.4988,0,0,0,-0.0115,1.4363,collision,0.1837,1.9939
246,8,-1.5579,2.3816,0.4964,0,0,0,-0.0114,1.4337,collision,0.3077,1.9853
247,25,-0.8551,5.6399,0.4978,0,0,0,-0.007,1.2696,collision,0.1263,1.9981
248,5,-1.8357,0.906,0.4918,0,0,0,-0.0019,1.5835,collision,0.432,1.9899
249,33,2.4989,11.3691,0.4997,0,0,1,-0.0128,1.3585,collision,0.2049,2.4099
250,31,2.4181,10.3433,0.5011,0,0,1,-0.0136,1.4581,collision,0.2121,2.4233
251,25,-0.7242,6.2957,0.4988,0,0,0,-0.0101,1.4423,collision,0.1387,2.0067
252,28,-1.1717,4.1063,0.4995,0,0,0,-0.0064,1.2398,landed,0.1031,1.9911
253,37,-0.6597,6.7812,0.5006,0,0,0,-0.0095,1.3143,landed,0.0974,1.9896
254,21,-0.9598,5.2507,0.4999,0,0,0,-0.0089,1.2697,collision,0.1435,1.9843
255,15,-0.8883,5.2663,0.5004,0,0,0,-0.0139,1.604,collision,0.2106,2.0061
256,10,-1.5634,2.0958,0.497,0,0,0,-0.0086,1.2479,collision,0.2424,1.9927
257,37,-0.9509,5.3667,0.4987,0,0,0,-0.0064,1.1998,collision,0.0933,1.9988
258,37,1.9153,7.9445,0.5021,0,0,1,-0.0111,1.2965,landed,0.163,2.4041
259,16,-1.1247,4.6694,0.5012,0,0,0,-0.0141,1.1542,collision,0.1887,1.9924
260,16,-1.6733,1.5945,0.4975,0,0,0,-0.0046,1.3066,collision,0.1512,2.0017
261,10,-1.7075,1.429,0.503,0,0,0,-0.007,1.3747,collision,0.2319,1.9897
262,11,-1.4811,2.6004,0.4954,0,0,0,-0.0078,1.1209,collision,0.2293,1.9904
263,7,-1.768,1.1684,0.5048,0,0,0,-0.0103,1.3806,landed,0.3234,1.9879
264,12,-1.3179,3.4038,0.5008,0,0,0,-0.0115,1.4221,collision,0.2173,1.9752
265,54,3.4219,15.3061,0.5014,0,0,1,-0.0136,1.303,collision,0.1418,2.3964
266,15,-1.4347,2.9717,0.4963,0,0,0,-0.0055,1.3567,collision,0.1794,1.9843
267,5,-1.8376,0.8188,0.4922,0,0,0,-0.001,1.2473,collision,0.4258,1.995
268,26,-0.9543,5.3514,0.5003,0,0,0,-0.0099,1.3124,collision,0.1176,2.0013
269,7,-1.4632,2.6559,0.4962,0,0,0,-0.0119,1.3926,collision,0.3647,1.9988
270,12,-1.5964,2.1743,0.4977,0,0,0,-0.007,1.2604,collision,0.2087,1.9877
271,22,-0.959,5.5016,0.4985,0,0,0,-0.0084,1.2792,collision,0.144,2.0052
272,26,-0.6969,6.4912,0.5012,0,0,0,-0.0118,1.2731,collision,0.1281,1.9994
273,9,-1.944,0.5664,0.4976,0,0,0,-0.0029,1.1677,collision,0.2638,1.9999
274,26,-0.9346,5.3367,0.5003,0,0,0,-0.0103,1.3186,collision,0.1202,1.9869
275,10,-1.5601,2.0579,0.4952,0,0,0,-0.0083,1.3947,collision,0.2645,2.0035
276,50,3.0914,13.4838,0.5008,0,0,1,-0.0121,1.3275,collision,0.1438,2.3877
277,35,-0.91,5.3949,0.4983,0,0,0,-0.0063,1.2308,collision,0.0977,2.0049
278,17,-1.2776,3.5451,0.503,0,0,0,-0.0102,1.2516,collision,0.1561,1.9885
279,53,2.6728,11.8031,0.5006,0,0,1,-0.0111,1.1833,collision,0.1283,2.3848
280,22,-0.9517,5.2626,0.5002,0,0,0,-0.0107,1.2483,collision,0.139,1.9951
281,27,-0.7991,6.093,0.5017,0,0,0,-0.0108,1.3097,landed,0.1214,1.9939
282,7,-2.1131,0,0.5026,0,0,0,-0.0007,1.0185,out,0.3055,1.9935
283,8,-1.573,2.2501,0.4975,0,0,0,-0.0042,1.0356,collision,0.3068,2.0059
284,62,3.2169,14.9483,0.4906,0.26,1.3694,1,-0.0978,1.222,collision,0.1979,2.4743
