213,6,-1.8247,0.8689,0.5053,0.0000,0.0000,0,-0.0054,1.4915,landed
214,21,-0.6583,6.7574,0.4987,0.0000,0.0000,0,-0.0031,1.3353,collision
215,8,-1.7036,1.4309,0.5040,0.0000,0.0000,0,0.0003,1.3413,collision
216,20,-1.3321,3.2207,0.5027,0.0000,0.0000,0,-0.0026,1.3050,collision
217,23,-0.7486,6.3295,0.4997,0.0000,0.0000,0,-0.0039,1.3227,collision
218,10,-1.4751,2.6072,0.5004,0.0000,0.0000,0,-0.0013,1.4099,collision
219,30,-0.7378,6.3615,0.5041,0.0000,0.0000,0,-0.0041,1.2814,collision
220,10,-1.6655,1.7857,0.5037,0.0000,0.0000,0,-0.0019,1.3236,collision
221,27,-0.9480,5.5398,0.5025,0.0000,0.0000,0,-0.0039,1.3923,collision
222,16,-1.6336,1.9535,0.5042,0.0000,0.0000,0,-0.0033,1.3030,landed
223,36,2.4844,10.7147,0.5002,0.0000,0.0000,1,-0.0026,1.3039,collision
224,3,-1.9207,0.5340,0.5059,0.0000,0.0000,0,-0.0020,1.8376,collision
225,11,-1.8954,0.5205,0.5068,0.0000,0.0000,0,-0.0077,1.3499,collision
226,9,-1.7340,1.3472,0.5028,0.0000,0.0000,0,-0.0044,1.3494,collision
227,37,-0.9796,5.2633,0.5036,0.0000,0.0000,0,-0.0046,1.2748,collision
228,21,-0.9593,5.2581,0.5010,0.0000,0.0000,0,-0.0041,1.2762,collision
229,35,-0.9958,5.2518,0.5063,0.0000,0.0000,0,-0.0036,1.2928,collision
230,12,-1.6165,2.2062,0.5041,0.0000,0.0000,0,-0.0006,1.2601,collision
231,9,-1.9058,0.4554,0.5080,0.0000,0.0000,0,-0.0046,1.5655,collision
232,40,-0.6069,6.9880,0.5018,0.0000,0.0000,0,-0.0033,1.2432,collision
233,23,-0.9386,5.4275,0.5007,0.0000,0.0000,0,-0.0026,1.4276,collision
234,41,2.1327,9.2318,0.4975,0.0000,0.0000,1,-0.0054,1.3246,collision
235,17,-0.8569,5.4760,0.4987,0.0000,0.0000,0,-0.0042,1.5111,collision
236,11,-1.4241,2.5884,0.5034,0.0000,0.0000,0,-0.0031,1.5535,collision
237,21,-0.6265,6.6166,0.5028,0.0000,0.0000,0,-0.0039,1.3587,collision
238,19,-1.2354,4.1064,0.5022,0.0000,0.0000,0,-0.0029,1.1913,collision
239,27,-0.6991,6.4003,0.4990,0.0000,0.0000,0,-0.0050,1.3044,collision
240,12,-1.7460,1.2094,0.5072,0.0000,0.0000,0,-0.0068,1.2639,collision
