205,61,2.6328,11.5810,0.4595,-0.0170,0.3790,1,collision
206,27,-1.0647,5.4805,0.4618,0.0258,0.1375,0,collision
207,45,2.0507,9.4059,0.4632,-0.2040,0.5628,1,collision
208,62,2.9165,13.5435,0.4664,-0.0702,0.6802,1,collision
209,71,6.6550,18.7620,0.4698,-0.2009,1.1373,2,collision
210,19,-0.9648,5.2644,0.4735,0.1027,0.1382,0,collision
211,33,-0.9307,5.8896,0.4749,-0.1313,0.4809,0,collision
212,49,2.7236,12.4705,0.4788,-0.3058,0.7884,1,collision
213,26,-0.9024,5.5845,0.4822,-0.0869,0.1235,0,collision
214,25,-0.9700,5.2609,0.4843,0.3425,0.1048,0,collision
215,36,2.0935,9.2999,0.4858,-0.3524,0.9033,1,collision
216,23,-1.2709,4.0919,0.4894,0.0297,0.1086,0,collision
217,48,3.0291,14.0089,0.4920,0.0645,0.8092,1,collision
218,71,3.0933,14.2087,0.4959,-0.2078,0.5596,1,collision
219,21,-1.1366,4.2884,0.5000,-0.1061,0.1749,0,collision
220,62,2.1920,10.0893,0.5027,-0.2665,0.6636,1,collision
221,17,-0.9949,5.3542,0.5058,-0.4302,0.1961,0,collision
222,25,-1.0227,5.2623,0.5084,-0.0130,0.1615,0,collision
223,65,2.9411,14.0821,0.5120,-0.1527,0.7363,1,collision
224,20,-0.9178,5.2591,0.5183,-0.1689,0.2005,0,collision
225,59,3.1295,14.0141,0.5218,-0.0700,0.4288,1,collision
226,11,-1.6851,1.5651,0.5248,-0.1866,0.3668,0,collision
227,22,-0.7495,6.2177,0.5274,-0.0480,0.1857,0,collision
228,23,-1.0169,5.2483,0.5293,0.0748,0.1429,0,collision
229,63,3.4450,15.7564,0.5315,-0.0438,0.7641,1,collision
230,23,-0.9824,5.2537,0.5328,-0.1209,0.1519,0,collision
231,67,3.0504,14.0549,0.5356,-0.1731,0.6772,1,collision
232,15,-0.9410,5.2611,0.5391,-0.0340,0.1957,0,collision
233,18,-1.0659,4.7347,0.5404,-0.2056,0.2041,0,landed
234,20,-0.8710,5.5273,0.5420,-0.1647,0.1710,0,collision
235,32,-0.9338,5.2523,0.5437,0.0039,0.0759,0,collision
236,60,3.3484,15.2675,0.5466,-0.1171,0.7579,1,landed
237,22,-0.7348,6.2887,0.5452,-0.1868,0.1946,0,collision
238,20,-0.9515,5.2511,0.5493,-0.0689,0.1967,0,collision
239,32,-0.9047,6.1375,0.5525,-0.0065,0.0826,0,collision
240,37,2.2862,10.0069,0.5537,-0.0531,1.0855,1,landed
241,58,3.0051,14.9227,0.5579,-0.3604,0.8187,1,landed
242,15,-0.9381,5.2684,0.5605,0.1693,0.2040,0,collision
243,24,-0.9500,5.2540,0.5615,-0.0044,0.1699,0,collision
244,25,-0.9782,5.4472,0.5644,0.3447,0.1524,0,collision
245,68,3.2345,15.5895,0.5655,-0.5165,0.8811,1,landed
246,52,3.1307,13.7490,0.5718,-0.1655,0.8983,1,landed
247,21,-0.9561,5.2627,0.5757,-0.1239,0.2160,0,collision
248,17,-0.9298,5.5589,0.5785,0.0501,0.2306,0,collision
249,23,-0.9076,5.4991,0.5806,0.2372,0.1768,0,collision
250,19,-0.9107,5.2583,0.5828,-0.1836,0.2212,0,collision
251,23,-0.7839,6.1553,0.5848,-0.2315,0.2288,0,collision
252,42,2.2413,9.0179,0.5872,0.1080,0.5026,1,landed
253,23,-1.0202,5.5228,0.5881,-0.1376,0.1969,0,collision
254,26,-1.0575,5.4475,0.5904,0.1554,0.1909,0,collision
255,58,6.9458,19.6775,0.5915,-0.1221,1.7780,2,collision
256,22,-0.9909,5.2498,0.5915,-0.3728,0.2585,0,collision
257,21,-0.9479,5.2516,0.5928,-0.0137,0.1929,0,collision
258,27,2.2746,10.0100,0.5969,0.1470,1.4611,1,landed
259,38,-0.8229,6.5369,0.5971,-0.1191,0.3832,0,collision
260,53,3.1909,15.1002,0.5998,-0.1014,1.0863,1,collision
261,23,-0.9564,5.2532,0.6027,-0.1394,0.2514,0,collision
262,22,-1.0343,5.2526,0.6018,-0.0052,0.1766,0,collision
263,19,-0.9237,5.4280,0.6035,-0.1789,0.2555,0,collision
264,49,3.2484,14.4862,0.6063,0.1970,1.0384,1,collision
265,23,-1.0034,5.2556,0.6082,0.0520,0.1891,0,collision
266,46,3.2388,15.0910,0.6085,-0.3459,0.9771,1,collision
267,18,-0.9320,5.4834,0.6091,0.1951,0.2417,0,collision
268,17,-0.9412,5.2515,0.6097,-0.3573,0.2675,0,collision
269,27,1.7999,7.1779,0.6109,-0.1655,0.9379,1,collision
270,18,-0.9701,5.2907,0.6128,0.0324,0.2410,0,collision
271,18,-0.9341,5.2515,0.6107,-0.2377,0.2302,0,collision
272,30,1.9370,7.8862,0.6139,-0.2208,0.9363,1,collision
273,69,6.7112,18.1334,0.6153,0.0118,1.3596,2,collision
274,19,-0.8676,5.7177,0.6165,-0.3456,0.2636,0,collision
275,16,-0.9381,5.2611,0.6161,0.3257,0.2422,0,collision
276,19,-0.9657,5.2544,0.6186,0.2087,0.2490,0,collision
277,25,-0.9640,5.6197,0.6193,0.0321,0.1959,0,collision
278,27,-1.0023,5.2558,0.6189,0.0493,0.2288,0,collision
279,51,2.7375,11.8711,0.6170,-0.2643,0.8503,1,landed
280,21,-0.9361,5.2600,0.6135,0.0469,0.2313,0,collision
281,43,2.8066,12.3594,0.6168,-0.2425,1.0137,1,collision
282,21,-1.0042,5.2564,0.6147,0.1489,0.1987,0,collision
283,17,-0.9287,5.2600,0.6158,0.3060,0.2507,0,collision
284,45,3.1903,14.4105,0.6229,0.0105,1.0037,1,collision
285,18,-0.9941,5.2621,0.6192,0.0604,0.2475,0,collision
286,26,-1.0198,5.1446,0.6212,-0.1251,0.2007,0,collision
287,23,-1.3039,3.5538,0.6192,0.0688,0.2737,0,collision
288,14,-0.9463,5.2499,0.6168,-0.4705,0.3374,0,collision
289,67,7.2212,20.4731,0.6249,0.0429,1.4739,2,collision
290,35,2.1462,8.3610,0.6225,0.0225,1.2409,1,collision
291,37,2.6663,11.9507,0.6220,0.0234,1.2875,1,collision
292,22,-0.9361,5.2570,0.6208,0.2830,0.2226,0,collision
293,48,2.5552,11.7879,0.6246,-0.4491,0.9292,1,collision
294,17,-0.9265,5.2572,0.6222,-0.0733,0.2681,0,collision
295,30,-0.9076,5.2557,0.6291,0.1007,0.2001,0,collision
296,47,3.2032,14.3390,0.6278,-0.4337,0.9750,1,collision
297,28,-0.9090,5.5659,0.6299,0.2376,0.2138,0,collision
298,20,-0.9418,5.2650,0.6252,0.1885,0.2393,0,collision
299,49,3.1941,14.2011,0.6312,0.0151,1.0059,1,collision
300,42,2.2332,10.0088,0.6297,0.0106,0.9181,1,landed
301,18,-0.9681,5.2565,0.6298,0.1036,0.2845,0,collision
302,17,-0.8642,5.4547,0.6307,-0.2499,0.3364,0,collision
303,60,2.8773,14.0819,0.6320,-0.1867,0.6883,1,collision
304,41,2.7506,12.1915,0.6338,-0.5528,1.1427,1,collision
305,45,3.2816,14.8225,0.6375,-0.1498,1.0030,1,collision
306,23,-0.9311,5.5101,0.6386,0.1483,0.2808,0,collision
307,32,2.3901,10.0075,0.6413,-0.0536,0.7019,1,landed
308,17,-0.9686,5.2540,0.6433,-0.2711,0.3389,0,collision
309,22,-1.1277,5.2619,0.6447,-0.0315,0.3415,0,collision
310,48,3.1115,14.0133,0.6465,0.0932,0.8727,1,collision
311,26,-0.7999,6.0362,0.6477,-0.0309,0.2820,0,collision
312,72,7.7783,24.3782,0.6495,-0.0592,1.4601,2,collision
313,22,-0.9685,5.2525,0.6449,0.2097,0.2583,0,collision
314,54,3.0413,14.0654,0.6486,-0.0323,0.8779,1,collision
315,20,-0.9760,5.3547,0.6474,-0.5626,0.3994,0,collision
316,29,-0.8229,6.5133,0.6482,0.0432,0.3179,0,collision
317,48,2.3360,11.1118,0.6519,-0.3022,0.7543,1,collision
318,16,-0.9351,5.2650,0.6534,-0.1322,0.3430,0,collision
319,26,-0.7646,6.0334,0.6571,-0.2906,0.3104,0,collision
320,19,-0.9570,5.2792,0.6594,-0.3289,0.3530,0,collision
321,20,-0.9291,5.5426,0.6616,0.3849,0.3019,0,collision
322,78,7.9086,24.2771,0.6630,-0.0855,1.2234,2,collision
323,23,-0.8748,5.2628,0.6618,0.1194,0.2839,0,collision
324,19,-0.9146,5.2643,0.6663,-0.0873,0.3490,0,collision
325,20,-0.9897,5.4905,0.6684,0.1861,0.3265,0,collision
326,77,7.9972,24.2753,0.6696,0.1920,1.3938,2,collision
327,43,3.1695,14.1471,0.6680,0.1313,1.2033,1,collision
328,20,-0.9636,5.3993,0.6681,-0.1613,0.3751,0,collision
329,71,6.3758,17.5592,0.6670,-0.4666,1.2572,2,landed
330,54,3.1771,14.0170,0.6710,-0.0126,0.9316,1,collision
331,43,3.1461,14.2695,0.6728,-0.3748,1.1039,1,collision
332,25,1.9145,7.9780,0.6753,-0.2957,0.9556,1,collision
333,16,-0.9697,5.2496,0.6741,-0.0867,0.4634,0,collision
334,26,-0.9662,5.2637,0.6764,-0.2327,0.3130,0,collision
335,16,-0.9127,5.2574,0.6781,0.0341,0.4507,0,collision
336,48,3.0481,14.4379,0.6826,-0.1834,1.0467,1,collision
337,18,-0.9602,5.2512,0.6838,-0.2495,0.4171,0,collision
338,47,2.9432,14.0344,0.6887,-0.0381,1.0982,1,collision
339,18,-0.7458,5.2658,0.6910,0.2681,0.3888,0,collision
340,15,-0.9377,5.2600,0.6913,0.1688,0.4760,0,collision
341,14,-0.9833,5.2663,0.6913,-0.2345,0.4754,0,collision
342,14,-0.9234,5.5032,0.6928,-0.1273,0.5197,0,collision
343,22,1.7845,7.3342,0.6977,-0.5382,0.6961,1,collision
344,24,-0.8838,5.4864,0.6967,-0.0744,0.3462,0,collision
345,17,-0.9066,5.5147,0.6997,0.0547,0.4433,0,collision
346,18,-0.9170,5.2574,0.6985,-0.2255,0.4083,0,collision
347,17,-0.9224,5.2661,0.7029,0.1039,0.4409,0,collision
348,19,-0.9048,5.6165,0.7030,0.3379,0.3738,0,collision
349,22,-0.9778,5.6178,0.7053,-0.1397,0.3819,0,collision
350,39,3.1521,14.0938,0.7079,0.0276,1.3590,1,collision
351,18,-0.8256,5.8295,0.7074,-0.3105,0.4241,0,collision
352,17,-0.9243,5.2587,0.7057,0.1145,0.4045,0,collision
353,75,7.8433,24.2964,0.7103,0.0266,1.3563,2,collision
354,16,-0.8906,5.4512,0.7051,-0.1631,0.4438,0,collision
355,22,-0.9552,5.3081,0.7067,-0.0861,0.3956,0,collision
356,18,-0.9986,5.2630,0.7057,-0.3001,0.3954,0,collision
357,13,-0.9383,5.2590,0.7043,-0.4490,0.4431,0,collision
358,75,7.8014,24.2599,0.7103,-0.0053,1.5360,2,collision
359,79,7.8623,24.2783,0.7149,0.1124,1.4037,2,collision
360,21,-0.8707,5.5675,0.7138,0.3637,0.3356,0,collision
361,67,7.8922,24.2586,0.7102,-0.2332,1.8339,2,collision
362,16,-0.9174,5.2588,0.7143,-0.0588,0.4719,0,collision
363,19,-0.9854,5.4789,0.7132,0.2967,0.3743,0,collision
364,17,-0.9337,5.2684,0.7146,0.4648,0.3992,0,collision
365,33,2.4765,10.8822,0.7142,-0.2444,2.0728,1,landed
366,17,-0.9268,5.2664,0.7130,0.1352,0.3926,0,collision
367,14,-0.9423,5.2545,0.7132,0.1764,0.4717,0,collision
368,70,7.8859,24.2663,0.7134,0.0099,1.7391,2,collision
369,16,-0.9356,5.2568,0.7133,-0.0401,0.4358,0,collision
370,16,-0.9369,5.2666,0.7129,0.1108,0.4488,0,collision
371,17,-0.9411,5.2507,0.7127,-0.1756,0.4518,0,collision
372,15,-0.9461,5.2617,0.7118,-0.2454,0.4858,0,collision
373,45,2.8164,12.1466,0.7141,-0.4836,1.0792,1,collision
374,20,-0.9569,5.2593,0.7134,-0.1188,0.4276,0,collision
375,20,-1.0401,5.2536,0.7153,-0.1445,0.4045,0,collision
376,19,-1.0337,5.2580,0.7169,0.4407,0.3429,0,collision
377,17,-0.9370,5.2594,0.7183,0.3057,0.3897,0,collision
378,39,3.1737,14.1094,0.7182,-0.4481,1.4544,1,collision
379,21,-1.0270,5.2560,0.7184,0.1878,0.3234,0,collision
380,44,3.2552,14.1579,0.7204,-0.0472,1.2660,1,collision
381,9,-2.4495,0.0000,0.7204,-0.2552,1.4802,0,out
382,18,-1.0398,5.2580,0.7203,0.1575,0.3724,0,collision
383,21,-0.9174,5.2596,0.7230,0.2842,0.3443,0,collision
384,18,-0.9172,5.2632,0.7233,0.3101,0.3841,0,collision
385,31,2.3073,10.0066,0.7238,-0.3790,1.6626,1,landed
386,14,-0.9841,5.2625,0.7206,-0.1642,0.4022,0,collision
387,22,-1.0022,5.2531,0.7225,-0.3423,0.3558,0,collision
388,24,-0.5997,6.9169,0.7257,-0.1140,0.3323,0,collision
389,14,-0.9356,5.2551,0.7240,-0.4739,0.4377,0,collision
390,75,7.8775,24.2676,0.7261,0.0591,1.4927,2,collision
391,14,-0.9382,5.2608,0.7304,0.1269,0.4296,0,collision
392,17,-1.0370,5.2586,0.7293,0.1282,0.3586,0,collision
393,17,-0.9702,5.2506,0.7310,0.0528,0.3811,0,collision
394,18,-0.8712,5.6324,0.7307,-0.3717,0.4097,0,collision
