5.49601078,11,-0.945615202,5.49601078,5.49601078,5.49601078,5.49601078,0
5.252758503,13,-0.936183113,5.252758503,5.252758503,5.252758503,5.252758503,0
5.257407188,12,-0.921442783,5.257407188,5.257407188,5.257407188,5.257407188,0
5.459225178,14,-0.882495669,5.459225178,5.459225178,5.459225178,5.459225178,0
24.2220726,48,7.79849124,24.2220726,24.2220726,24.2220726,24.2220726,2
13.89020157,30,3.139009199,13.89020157,13.89020157,13.89020157,13.89020157,1
24.18539047,51,7.745679623,24.18539047,24.18539047,24.18539047,24.18539047,2
6.231827259,15,-0.779248886,6.231827259,6.231827259,6.231827259,6.231827259,0
14.00917912,31,3.073266238,14.00917912,14.00917912,14.00917912,14.00917912,1
5.252561092,15,-0.925779466,5.252561092,5.252561092,5.252561092,5.252561092,0
5.253549099,14,-0.914799216,5.253549099,5.253549099,5.253549099,5.253549099,0
6.200052738,15,-0.758330077,6.200052738,6.200052738,6.200052738,6.200052738,0
5.262285233,14,-0.983395141,5.262285233,5.262285233,5.262285233,5.262285233,0
5.249643803,13,-0.905631578,5.249643803,5.249643803,5.249643803,5.249643803,0
5.250106335,11,-0.987425831,5.250106335,5.250106335,5.250106335,5.250106335,0
5.353151798,15,-0.966549435,5.353151798,5.353151798,5.353151798,5.353151798,0
15.11453056,33,3.231997821,15.11453056,15.11453056,15.11453056,15.11453056,1
24.16377258,48,7.852036127,24.16377258,24.16377258,24.16377258,24.16377258,2
5.223679543,13,-0.932728863,5.223679543,5.223679543,5.223679543,5.223679543,0
5.297128201,13,-0.962368029,5.297128201,5.297128201,5.297128201,5.297128201,0
24.20141411,58,7.799089968,24.20141411,24.20141411,24.20141411,24.20141411,2
17.91002655,40,6.541932547,17.91002655,17.91002655,17.91002655,17.91002655,2
5.90654707,12,-0.861111295,5.90654707,5.90654707,5.90654707,5.90654707,0
5.338400364,14,-0.895906103,5.338400364,5.338400364,5.338400364,5.338400364,0
5.249297142,14,-0.962751201,5.249297142,5.249297142,5.249297142,5.249297142,0
14.1614275,29,3.075993991,14.1614275,14.1614275,14.1614275,14.1614275,1
5.257638931,11,-0.940845169,5.257638931,5.257638931,5.257638931,5.257638931,0
5.279804707,13,-0.95633446,5.279804707,5.279804707,5.279804707,5.279804707,0
14.50290871,32,3.234701264,14.50290871,14.50290871,14.50290871,14.50290871,1
18.49621201,38,6.615278505,18.49621201,18.49621201,18.49621201,18.49621201,2
24.19323158,56,7.823025697,24.19323158,24.19323158,24.19323158,24.19323158,2
5.250261784,13,-0.979083291,5.250261784,5.250261784,5.250261784,5.250261784,0
5.24770689,14,-0.925112528,5.24770689,5.24770689,5.24770689,5.24770689,0
14.06408119,31,3.099580336,14.06408119,14.06408119,14.06408119,14.06408119,1
14.08154392,34,3.009636694,14.08154392,14.08154392,14.08154392,14.08154392,1
6.196033001,15,-0.772905168,6.196033001,6.196033001,6.196033001,6.196033001,0
5.288005352,11,-0.987481257,5.288005352,5.288005352,5.288005352,5.288005352,0
5.251527786,12,-0.941775317,5.251527786,5.251527786,5.251527786,5.251527786,0
5.781592846,13,-0.871897011,5.781592846,5.781592846,5.781592846,5.781592846,0
5.453917503,13,-0.951265734,5.453917503,5.453917503,5.453917503,5.453917503,0
5.345671654,13,-0.882427143,5.345671654,5.345671654,5.345671654,5.345671654,0
13.99647999,30,3.059156808,13.99647999,13.99647999,13.99647999,13.99647999,1
5.272231579,14,-0.907182193,5.272231579,5.272231579,5.272231579,5.272231579,0
24.20347786,52,7.800477538,24.20347786,24.20347786,24.20347786,24.20347786,2
5.258555412,13,-0.925151542,5.258555412,5.258555412,5.258555412,5.258555412,0
5.248765945,15,-0.995088476,5.248765945,5.248765945,5.248765945,5.248765945,0
11.81517506,28,2.586788821,11.81517506,11.81517506,11.81517506,11.81517506,1
5.321890354,14,-0.885837391,5.321890354,5.321890354,5.321890354,5.321890354,0
5.412066936,12,-0.887093973,5.412066936,5.412066936,5.412066936,5.412066936,0
5.206187725,14,-1.016149944,5.206187725,5.206187725,5.206187725,5.206187725,0
5.250126839,13,-0.926168676,5.250126839,5.250126839,5.250126839,5.250126839,0
5.263456821,14,-0.89031577,5.263456821,5.263456821,5.263456821,5.263456821,0
17.13531876,36,6.442965484,17.13531876,17.13531876,17.13531876,17.13531876,2
14.03379631,30,3.021274278,14.03379631,14.03379631,14.03379631,14.03379631,1
5.253623962,15,-0.931977925,5.253623962,5.253623962,5.253623962,5.253623962,0
5.252100945,12,-0.975987393,5.252100945,5.252100945,5.252100945,5.252100945,0
5.337723255,13,-0.942541522,5.337723255,5.337723255,5.337723255,5.337723255,0
5.364706993,13,-0.979284477,5.364706993,5.364706993,5.364706993,5.364706993,0
5.257655144,14,-0.916906676,5.257655144,5.257655144,5.257655144,5.257655144,0
23.49795532,49,7.602495444,23.49795532,23.49795532,23.49795532,23.49795532,2
14.0970068,35,3.111329372,14.0970068,14.0970068,14.0970068,14.0970068,1
5.267641068,12,-1.001782995,5.267641068,5.267641068,5.267641068,5.267641068,0
13.9249649,35,3.14846864,13.9249649,13.9249649,13.9249649,13.9249649,1
14.03469086,33,3.108008477,14.03469086,14.03469086,14.03469086,14.03469086,1
5.302102566,14,-0.920078386,5.302102566,5.302102566,5.302102566,5.302102566,0
22.1734314,49,7.408661684,22.1734314,22.1734314,22.1734314,22.1734314,2
14.2831459,34,3.163931976,14.2831459,14.2831459,14.2831459,14.2831459,1
13.97244167,33,3.126518169,13.97244167,13.97244167,13.97244167,13.97244167,1
5.539170265,15,-0.934437273,5.539170265,5.539170265,5.539170265,5.539170265,0
5.560540199,12,-0.926563877,5.560540199,5.560540199,5.560540199,5.560540199,0
13.96171761,30,3.107711896,13.96171761,13.96171761,13.96171761,13.96171761,1
5.917783737,16,-0.825745678,5.917783737,5.917783737,5.917783737,5.917783737,0
5.249401569,11,-0.935975307,5.249401569,5.249401569,5.249401569,5.249401569,0
17.48967361,39,6.474896899,17.48967361,17.48967361,17.48967361,17.48967361,2
5.251860142,13,-0.978840411,5.251860142,5.251860142,5.251860142,5.251860142,0
5.310731888,12,-0.955845004,5.310731888,5.310731888,5.310731888,5.310731888,0
5.254532337,13,-0.983353782,5.254532337,5.254532337,5.254532337,5.254532337,0
15.15546227,32,3.244384605,15.15546227,15.15546227,15.15546227,15.15546227,1
5.268507957,12,-0.907724261,5.268507957,5.268507957,5.268507957,5.268507957,0
5.251182556,13,-0.979904357,5.251182556,5.251182556,5.251182556,5.251182556,0
5.395993233,13,-0.935359012,5.395993233,5.395993233,5.395993233,5.395993233,0
9.073236465,24,2.106979525,9.073236465,9.073236465,9.073236465,9.073236465,1
16.92980385,34,3.670801595,16.92980385,16.92980385,16.92980385,16.92980385,1
5.252658844,14,-0.96407572,5.252658844,5.252658844,5.252658844,5.252658844,0
19.57957077,41,6.929378432,19.57957077,19.57957077,19.57957077,19.57957077,2
13.92998505,32,3.123811102,13.92998505,13.92998505,13.92998505,13.92998505,1
5.41053772,16,-0.913069683,5.41053772,5.41053772,5.41053772,5.41053772,0
13.96596146,28,3.088692042,13.96596146,13.96596146,13.96596146,13.96596146,1
5.251687527,15,-1.015018219,5.251687527,5.251687527,5.251687527,5.251687527,0
15.10879898,34,3.252475348,15.10879898,15.10879898,15.10879898,15.10879898,1
39.62463379,85,13.92759534,39.62463379,39.62463379,39.62463379,39.62463379,3
14.21999931,31,3.08170805,14.21999931,14.21999931,14.21999931,14.21999931,1
5.235215187,13,-0.96868971,5.235215187,5.235215187,5.235215187,5.235215187,0
5.248766899,13,-0.94276334,5.248766899,5.248766899,5.248766899,5.248766899,0
5.25197506,13,-0.989477262,5.25197506,5.25197506,5.25197506,5.25197506,0
5.247676849,13,-0.997970903,5.247676849,5.247676849,5.247676849,5.247676849,0
24.20420074,51,7.767826307,24.20420074,24.20420074,24.20420074,24.20420074,2
5.254132271,13,-0.920927197,5.254132271,5.254132271,5.254132271,5.254132271,0
5.238758087,14,-0.971130371,5.238758087,5.238758087,5.238758087,5.238758087,0
14.96854877,35,3.264534763,14.96854877,14.96854877,14.96854877,14.96854877,1
14.00761032,31,3.066505817,14.00761032,14.00761032,14.00761032,14.00761032,1
5.22413063,14,-0.922578022,5.22413063,5.22413063,5.22413063,5.22413063,0
13.28651142,30,2.927637012,13.28651142,13.28651142,13.28651142,13.28651142,1
5.264469147,15,-1.10026719,5.264469147,5.264469147,5.264469147,5.264469147,0
5.439496994,16,-0.887175612,5.439496994,5.439496994,5.439496994,5.439496994,0
14.01571178,32,3.059475014,14.01571178,14.01571178,14.01571178,14.01571178,1
13.99199963,33,3.124199501,13.99199963,13.99199963,13.99199963,13.99199963,1
14.72016716,35,3.247524217,14.72016716,14.72016716,14.72016716,14.72016716,1
24.22866249,53,7.693787205,24.22866249,24.22866249,24.22866249,24.22866249,2
9.062300682,20,2.120376918,9.062300682,9.062300682,9.062300682,9.062300682,1
20.45042419,47,7.034486699,20.45042419,20.45042419,20.45042419,20.45042419,2
13.9984951,31,3.01203931,13.9984951,13.9984951,13.9984951,13.9984951,1
5.483110428,14,-0.877300438,5.483110428,5.483110428,5.483110428,5.483110428,0
14.04883385,29,3.094038227,14.04883385,14.04883385,14.04883385,14.04883385,1
5.25257349,11,-0.984575182,5.25257349,5.25257349,5.25257349,5.25257349,0
14.32159233,30,3.204224026,14.32159233,14.32159233,14.32159233,14.32159233,1
13.99870205,29,3.038270631,13.99870205,13.99870205,13.99870205,13.99870205,1
24.21782112,53,7.80288714,24.21782112,24.21782112,24.21782112,24.21782112,2
24.34789276,52,7.816133854,24.34789276,24.34789276,24.34789276,24.34789276,2
24.22473526,53,7.790099519,24.22473526,24.22473526,24.22473526,24.22473526,2
5.249680042,14,-0.929498857,5.249680042,5.249680042,5.249680042,5.249680042,0
5.323868752,14,-0.948364747,5.323868752,5.323868752,5.323868752,5.323868752,0
5.379743099,16,-0.896554661,5.379743099,5.379743099,5.379743099,5.379743099,0
5.251651764,13,-0.97474415,5.251651764,5.251651764,5.251651764,5.251651764,0
5.639018536,15,-0.908349237,5.639018536,5.639018536,5.639018536,5.639018536,0
13.97921658,31,3.083064556,13.97921658,13.97921658,13.97921658,13.97921658,1
23.7060051,54,7.678118417,23.7060051,23.7060051,23.7060051,23.7060051,2
5.444776535,16,-0.90120606,5.444776535,5.444776535,5.444776535,5.444776535,0
24.22282791,50,7.767945093,24.22282791,24.22282791,24.22282791,24.22282791,2
13.95157623,29,3.131460816,13.95157623,13.95157623,13.95157623,13.95157623,1
5.621087074,12,-0.924531087,5.621087074,5.621087074,5.621087074,5.621087074,0
12.58623886,26,2.819643274,12.58623886,12.58623886,12.58623886,12.58623886,1
5.504755497,14,-0.873184064,5.504755497,5.504755497,5.504755497,5.504755497,0
5.745389462,13,-0.86598731,5.745389462,5.745389462,5.745389462,5.745389462,0
8.426753044,17,1.974220663,8.426753044,8.426753044,8.426753044,8.426753044,1
5.395531654,14,-0.896157818,5.395531654,5.395531654,5.395531654,5.395531654,0
24.24052811,49,7.774082947,24.24052811,24.24052811,24.24052811,24.24052811,2
10.97328377,24,2.507631615,10.97328377,10.97328377,10.97328377,10.97328377,1
14.13422394,32,3.06329028,14.13422394,14.13422394,14.13422394,14.13422394,1
7.971657276,18,1.878127657,7.971657276,7.971657276,7.971657276,7.971657276,1
10.34087849,23,2.283432609,10.34087849,10.34087849,10.34087849,10.34087849,1
24.18557358,50,7.829336578,24.18557358,24.18557358,24.18557358,24.18557358,2
24.19254303,50,7.82251007,24.19254303,24.19254303,24.19254303,24.19254303,2
18.45706749,41,6.640821304,18.45706749,18.45706749,18.45706749,18.45706749,2
17.59082031,35,6.421757898,17.59082031,17.59082031,17.59082031,17.59082031,2
24.24173355,51,7.826738077,24.24173355,24.24173355,24.24173355,24.24173355,2
14.57614708,31,3.233123586,14.57614708,14.57614708,14.57614708,14.57614708,1
10.18625164,22,2.277952272,10.18625164,10.18625164,10.18625164,10.18625164,1
10.71295929,28,2.450746685,10.71295929,10.71295929,10.71295929,10.71295929,1
5.665967464,14,-0.885726169,5.665967464,5.665967464,5.665967464,5.665967464,0
20.42693329,47,6.963070831,20.42693329,20.42693329,20.42693329,20.42693329,2
5.437007904,13,-0.921636367,5.437007904,5.437007904,5.437007904,5.437007904,0
20.4786129,46,7.010217327,20.4786129,20.4786129,20.4786129,20.4786129,2
15.56282234,32,3.37987996,15.56282234,15.56282234,15.56282234,15.56282234,1
23.09776878,46,7.567080534,23.09776878,23.09776878,23.09776878,23.09776878,2
15.20479298,34,3.294250435,15.20479298,15.20479298,15.20479298,15.20479298,1
15.34487057,34,3.318740469,15.34487057,15.34487057,15.34487057,15.34487057,1
7.711423874,18,1.821429065,7.711423874,7.711423874,7.711423874,7.711423874,1
13.95918179,33,3.034612554,13.95918179,13.95918179,13.95918179,13.95918179,1
24.20736313,52,7.828754377,24.20736313,24.20736313,24.20736313,24.20736313,2
6.122947693,16,-0.810567343,6.122947693,6.122947693,6.122947693,6.122947693,0
5.296321869,12,-0.976710719,5.296321869,5.296321869,5.296321869,5.296321869,0
21.44714928,44,7.280128056,21.44714928,21.44714928,21.44714928,21.44714928,2
22.85518074,48,7.498708221,22.85518074,22.85518074,22.85518074,22.85518074,2
17.59392166,37,6.464923388,17.59392166,17.59392166,17.59392166,17.59392166,2
13.62716007,29,2.927604657,13.62716007,13.62716007,13.62716007,13.62716007,1
5.278785229,13,-0.921825963,5.278785229,5.278785229,5.278785229,5.278785229,0
24.19174194,51,7.829393828,24.19174194,24.19174194,24.19174194,24.19174194,2
12.68131924,31,2.827497399,12.68131924,12.68131924,12.68131924,12.68131924,1
5.327257156,14,-0.893667281,5.327257156,5.327257156,5.327257156,5.327257156,0
5.514478207,14,-0.919286385,5.514478207,5.514478207,5.514478207,5.514478207,0
5.306226254,14,-0.972481734,5.306226254,5.306226254,5.306226254,5.306226254,0
18.55020714,40,6.669672465,18.55020714,18.55020714,18.55020714,18.55020714,2
14.45565701,32,3.116739334,14.45565701,14.45565701,14.45565701,14.45565701,1
22.29330635,46,7.355637431,22.29330635,22.29330635,22.29330635,22.29330635,2
5.249217987,16,-0.932016024,5.249217987,5.249217987,5.249217987,5.249217987,0
5.823580265,14,-0.828035578,5.823580265,5.823580265,5.823580265,5.823580265,0
24.2661953,50,7.763073131,24.2661953,24.2661953,24.2661953,24.2661953,2
6.502864838,18,-0.691005626,6.502864838,6.502864838,6.502864838,6.502864838,0
33.41096115,69,12.66426071,33.41096115,33.41096115,33.41096115,33.41096115,3
24.18283844,50,7.844289628,24.18283844,24.18283844,24.18283844,24.18283844,2
5.200860977,12,-0.94340106,5.200860977,5.200860977,5.200860977,5.200860977,0
24.22267914,55,7.756989348,24.22267914,24.22267914,24.22267914,24.22267914,2
17.95791245,39,6.546285245,17.95791245,17.95791245,17.95791245,17.95791245,2
14.2320509,32,3.075913888,14.2320509,14.2320509,14.2320509,14.2320509,1
5.530674934,12,-0.899453899,5.530674934,5.530674934,5.530674934,5.530674934,0
13.97331142,31,3.119859725,13.97331142,13.97331142,13.97331142,13.97331142,1
24.24766731,55,7.789633238,24.24766731,24.24766731,24.24766731,24.24766731,2
24.25406837,53,7.776281545,24.25406837,24.25406837,24.25406837,24.25406837,2
5.468072891,13,-0.94804745,5.468072891,5.468072891,5.468072891,5.468072891,0
4.648023605,13,-1.097651386,4.648023605,4.648023605,4.648023605,4.648023605,0
24.2559166,51,7.753029537,24.2559166,24.2559166,24.2559166,24.2559166,2
